,Series1,Series2,Series3,Series4,Series5,Series6,Series7,Series8,Series9,Series10,Series11
22,-0.6655216961160801,-0.720557462091316,-0.6197077643691679,-0.43334123841205896,-0.44469807834663205,-0.37919883728983306,-0.5233230551497646,-0.547921976240411,-0.670310688881135,-0.5664032454436748,-0.4069618435908393
23,-1.0230904825880835,-0.06626424778646976,-0.19120449636586642,-0.48885283488561826,-0.398097181290904,-0.2540018811245149,-0.35696683028510723,-0.3305993768001336,-0.34439244452979206,-0.2899460693114895,-0.725968241726267
24,-0.326997334140955,-0.15768710070295502,-0.33429194724030814,-0.4410135728840143,-0.43464690447186716,-0.5440708851976817,-0.18042553042873596,0.1022348004184189,-0.10051107700559983,-0.09903753074463835,-0.2728131992882247
25,2.370315033376115,2.5439356799731834,2.516450343258183,2.2221891164694267,1.7126493324097172,2.1498678441201324,2.6892193484866063,2.788885435998848,2.5893176072237454,2.626812215679221,2.601932319169183
26,0.7682514052917687,0.8890270881968049,0.7466445516732458,0.3862446087097591,0.302286889164302,0.20093917085650037,0.6874277344902044,0.8225686664798385,0.6413876351703708,0.6456858720609551,0.6012274522504613
27,1.686659060110621,1.9353538921265798,1.9266415934998746,1.7505662033404068,1.7135630754892415,1.4595212478001038,1.317629249602491,1.1231982623722223,1.0809982903419493,1.151773601657985,1.6490620519062802
28,-1.0122079543041531,-0.9828170867712336,-0.9935569397307726,-0.9848466928079079,-0.8092815670767393,-0.8667616313702622,-1.087745960940567,-0.8788861849713334,-0.8847657853695013,-0.9126500995896851,-0.8568899426951417
29,0.15338855724969314,0.14447317588542863,0.12457470556393571,0.15517194696616293,-0.0006189416979298647,0.08367723303968823,-0.14647528045635685,-0.09697758240183534,-0.006436180209247758,0.04729566509080173,0.002398967889304596
30,-0.42610607386960814,-0.384694693114228,-0.5836512449180487,-0.39633350742968615,-0.4657141691756858,-0.24121768489636625,-0.45075439583380433,-0.41526463949874165,-0.2503175477334401,-0.3502803715944094,-0.7951170274492642
31,-0.9290343452769696,-0.9421416649227973,-0.876657908247144,-0.830948689576333,-0.7320702768569548,-0.761843055428904,-0.7868618705603573,-0.9178231507043831,-0.9146379089967791,-0.9711833779238612,-0.7785213188757448
32,0.1195749872246233,0.17662612839419267,0.39139294950221826,-0.8733721860683215,-0.7914635770260199,-0.8561816069055874,0.3742366784950073,-0.841760240900286,0.3613922077385741,0.5659905623290385,0.29374585173553336
33,-0.7144930733937676,-0.6856928147926563,-0.7130751726320661,-0.7984540965186399,-0.8179621263322181,-0.7609613867235145,-0.9290285423196948,-0.7534729348776733,-0.7710733745492655,-0.7217415610228342,-0.7056845979141876
34,0.11996364894904935,0.16616673420459463,0.23426243315734072,-0.12148340781669757,-0.2802243240322979,-0.31086951262214174,0.023700347530193427,0.12985288076395438,0.45100857862040716,-0.9153516355128011,-0.8624218455529815
35,-0.9542973573646655,-0.9894026312609804,-1.0269566630118097,-0.7980027827261719,-0.7517157530667223,-0.7953464662337074,-0.8657962017461387,-0.9354806119089057,-0.8517726936020604,-0.8766296206148076,-0.8024928979263838
36,-0.6538618443832973,-0.7193953071813606,-0.729015949652561,-0.7871712517069408,-0.8837516280579517,-0.8433974106774388,-0.6968937081335527,-0.7068391270811138,-0.8152127811030041,-0.7510082001899222,-0.6439116826683101
37,0.49385622784694866,0.1878602925237606,0.3788680532718294,0.3433697984253027,0.2218774981661831,0.3719828997020759,0.6063715126811494,0.5065453864604352,0.4701802400528389,0.618220256842611,0.9861556927751463
38,-0.6900073847549237,-0.6721343408431776,-0.6747413993208762,-0.5831774175114222,-0.8499431341155609,-0.432098959613207,-0.45839320207758977,-1.0314647599950282,-0.5579558358352549,-0.32866808420948285,-0.8651877969819014
39,-0.08719305017005709,-0.11275044418468247,-0.13768903065420532,-0.9460337066556632,-0.8906047011543824,-0.7596388836654301,0.4311033471987424,0.3476282356197323,0.3047689286241822,-0.8977916520125482,-0.8785565622216809
40,-0.9857789570431787,-0.9402047400728718,-1.0053227513411378,-0.7912330758391525,-0.8842084995977139,-0.7812397669474744,-0.9421842641839917,-0.9753230884729567,-0.7661689960432945,-0.8388081176911862,-0.8472091126939221
41,-0.5932306153728272,-0.4889012500402218,-0.5874466680181665,-0.6337245622678339,-0.5749064671788132,-0.642376945848618,-0.5640633551166195,-0.8204807363717589,-0.5833694335480134,-0.5159745748788461,-0.4991602245548357
42,2.3174570388541667,1.8148771664612113,1.7383886077340307,1.5971195139013,1.7012275439156663,1.7720728038607043,-0.9629787922920738,2.2564450673701693,2.007479975379009,2.16665059677516,2.404627783906231
43,2.4705897582780465,2.5404492152433176,2.5460546434391023,-0.901804954993803,-0.7594825692426771,-0.9134900727559091,2.619621336043229,2.4927833942614708,2.568362535425506,2.830778177874465,2.6259038982198217
44,-0.1649253950552751,0.008501051420656103,0.202380879116351,-0.03437984587038095,-0.1550415221374991,-0.371263818941327,0.2885122973147501,0.3304235298307102,-0.9373763911608263,0.2026339806699612,0.401617957463409
45,-0.9197064638907434,-0.9157994869638101,-0.9624344703098067,-0.8598327722942826,-0.7841536323898273,-0.7733047485989685,-0.9039902329650652,-0.8639452562598144,-0.8285883588465613,-0.8167455743190737,-0.8435211774553623
46,0.859975572256326,0.9490717585444968,0.7386741631629983,-0.10297954232551118,0.17527660111045515,0.9133274848112686,0.2880879191900954,0.44225411745935295,0.2432412710038191,0.1346453266048798,0.4417242531827474
47,-0.20884416991542337,-0.2165696161406913,-0.28874687003889427,-0.3326982626917036,-0.44149997756829773,-0.4964607751066451,-0.4783389739363624,-0.42250872614675083,-0.45674729757567223,-0.3354219240172724,-0.17369993975192843
48,-0.9620705918531872,-0.8921690037947185,-0.9521868279394884,-0.9315916652966885,-0.8549687210529433,-0.8301723800965953,-0.7792230643165721,-0.8779806741403323,-0.8941286897899914,-0.8406091416399301,-0.822776541738463
49,-0.7961120355232466,-0.7488365649002288,-0.7787359922641044,-0.7934896448014923,-0.8504000056553229,-0.8456015824409127,-0.8399091361421996,-0.8467405504707924,-0.8219005699747828,-0.7077836254200691,-0.6517485450502498
50,-1.0339730108720142,-0.9622856833620229,-1.000388701310985,-0.8801418929553408,-0.8494862625757988,-0.9223067598098048,-0.9604325235441454,-0.8892995595278468,-0.9699236303368154,-0.8338553018321405,-0.7941950436396242
51,2.218348299125513,2.234027703985098,2.0074841055323844,1.516334345049535,1.4787311040515534,1.698453466960676,1.6762287649357452,1.6302843277328698,1.3543059289019674,1.37239903537911,1.3821477390155104
52,-0.742865379276872,-0.6779451153929542,-0.8694466043569201,-0.8602840860867504,-0.8143071540141218,-0.9139309071086039,-0.8186902299094627,-0.8589649466893081,-0.8410722314072147,-0.6911241538941882,-0.9808967650917169
53,-0.8493586917696211,-0.858079126436029,-0.838324134935954,-0.9103799170506942,-0.8065403378381671,-0.7785947608313059,-0.8742837642392335,-0.8838664945418399,-0.9797323873487573,-0.9045454918203377,-0.8218545579288231
54,-0.943803490805161,-1.026591588379551,-1.017088562951503,-0.853514379199731,-0.8458312902577024,-0.7583163806073457,-0.9184190892033264,-0.8159531822167532,-0.8673775343028771,-0.9648797941032576,-0.8402942341216224
55,1.8977023764739884,-0.4234331901127386,1.86819207775806,1.969904706479836,1.3325322113277007,-0.8985017047642865,2.347170580014887,2.3143977605542427,2.168432760893147,2.1103685983769136,2.2110111838818383
56,-0.056488773940395844,-0.20533545201112324,0.7056539821919733,-0.103882169910447,0.04049949688065358,-0.7733047485989685,0.25625955984099,0.8189466231558338,0.856288584250189,0.7523965410240299,0.63349688558786
57,-0.9403055352853262,-0.9289705759433037,-0.9476323202193471,-0.994324282449735,-0.9033971042677195,-0.794464797528318,-0.8466991861366754,-0.9191814169508848,-0.9757197140256901,-0.9500213465261206,-0.7702234645889852
58,-0.1458809705583968,0.05459986284888375,-0.024205879960682502,0.4336325569188951,0.41878913180362215,-0.8235598648061736,0.546958575229486,0.4920572131644166,0.6685846432489371,0.34401436064635554,0.5403765208142236
59,-0.699723927865576,-0.6779451153929542,-0.7620361306235859,-0.8864602860498924,-0.7882654762476855,-0.6414952771432285,-0.7605504268317635,-0.8580594358583069,-0.9360388333864705,-0.7136369532534866,-0.8140176955468833
60,-0.5535871194813659,-0.4478384432218004,-0.4291775247432535,-0.14811092157230724,-0.24504521547062097,-0.0948606798016985,-0.5012553926677183,-0.5954612948679716,-0.632413218607723,-0.516875086853218,-0.5143729574138951
61,-0.9515767252936829,-0.9994746404805933,-0.9089190045981455,-0.902707582578739,-0.770904357736728,-0.9055550544074031,-0.88828824235284,-0.9440829648034167,-0.9997957539640929,-0.7775733034338944,-0.7863581812576845
62,0.12851420688642348,0.10379775403699233,0.09610903231305207,0.16058771247577838,-0.8599943079903258,0.31379276514636467,0.22867498173843195,0.1615457598489946,0.21916523106541638,0.26386879492725307,0.580482816533562
63,-0.7867841541370204,-0.6957648240122691,-0.7597588767635153,-0.6991650621756883,-0.5876988702921503,-0.6265069091516058,-0.7041081362526834,-0.9273310144298954,-0.8847657853695013,-0.72219181701002,-0.6342308526670905
64,-0.03705568771909129,-0.14374124178349118,-0.26673341605821094,-0.4703489693944318,-0.4547492522213969,-0.5378992042599546,-0.4002533989998905,-0.39353237955471393,-0.6065537683035124,-0.5668535014308607,-0.4055788678763794
65,2.1674336132256955,1.8869307708784415,1.7133388152732534,2.04211491327471,-0.9499980013234475,1.9607499068140712,1.543822790043467,1.5352056904777485,1.3404844985669584,1.8262570704625674,1.5812962418977428
66,-0.9410828587341784,-0.857304356496059,-0.8140334270952,-0.6468126622494048,-0.6041462457235837,-0.7446505156738076,-0.9213897360759095,-0.9916222834309774,-0.8312634743952727,-0.8207978782037475,-0.8347623312637825
67,-0.5380406505043223,-0.5361622163784049,-0.41855034006292363,-0.3936256246748783,-0.2857067825094424,-0.3276212180245436,-0.3544205615371787,-0.4197921936537474,-0.42776687913129835,-0.44663515285220684,-0.3193733816750428
68,0.903117023667622,1.2597545044725527,0.9504587721495726,1.2915800764004899,1.172627172410987,0.9984085148813615,0.5422904158582839,0.5866830950040375,0.7791560859290095,0.8127308433069499,1.2148076775658572
69,-0.17852855541018828,-0.02791313575794406,-0.0875894457326502,0.3970761397289902,0.1551742533609256,0.27808518257808734,0.7977660469004364,0.545482352193485,0.47062609264429106,0.47683987686621665,0.23427789601375557
70,1.4204257788787493,1.2225655473539825,1.5558287566183642,1.711753217188162,1.7469146978918704,1.4224911621737417,1.3384237777105734,1.2218989429513483,1.2276837929296263,1.4543456250469564,1.882323955745191
71,1.5638419551919764,1.9903625578644648,1.8120198158763168,2.242949550922953,2.045251813356482,1.9783832809218627,1.8527700647921164,1.9395162765197642,1.9811746724833466,1.8645288293733744,1.9897350695682468
72,0.6287218462228022,0.6883616737445194,0.5637051582475671,0.13531414009757256,0.07841983468090284,0.1705216005205603,0.21169985675224265,0.3417424152182247,0.3783346062137464,0.26747084282474065,0.5675750431986024
73,-0.9912202211851441,-0.9305201158232442,-0.9753389088502072,-0.854868320577135,-0.7992303932019745,-0.8354623923289327,-0.9175703329540168,-0.8739058754008272,-0.8152127811030041,-0.8284522299859088,-0.8144786874517034
74,0.7340491735422728,0.823946413239307,0.9853766646706565,0.8253729287810856,1.2461834903126752,0.922585006217859,0.8342625656207441,0.814419069000828,0.9873692461370494,1.2864001418265898,1.1747013818465188
75,-0.951965387018109,-0.9363308903730208,-0.9745798242301835,-0.8918760515595078,-0.8942596734724786,-0.8588266130217562,-0.8119001799149869,-0.8766224078938306,-0.8696067972601367,-0.9058962597818956,-0.8693367241252813
76,-0.6076110991765925,-0.6182878300152477,-0.5946579719083902,-0.35526395231510155,-0.8188758694117422,-0.1609858327059159,-0.4240185739805558,-0.6556777651295486,-0.6997369599169607,-0.4353787531725576,-0.4719617021704568
77,-0.9453581377028654,-0.929745345883274,-0.9707844011300657,-0.9221140756548613,-0.8842084995977139,-0.9491976553241865,-0.8984733173445536,-1.0097325000510005,-0.8375054106755995,-0.9081475397178255,-0.8421382017409024
78,0.23461885765474622,0.13285162678587542,0.21490577534673988,0.5757964015463031,0.4238147187410045,0.5372957819626194,0.07929388185996418,0.18327801979302247,0.10725623061098809,-0.10083855469338228,0.1789588674353577
79,0.8214980615381433,1.0370081467311159,0.9174385911785475,1.796600210172139,1.9502225330859777,1.9215156494242356,1.5056287588245403,1.2363871162473667,1.3699107696027844,1.3210698528399092,1.6006579019001819
80,0.5296131064941489,0.38697616709610577,0.28739835655899,-0.3660954833343327,-0.3697711458256576,-0.330707058493407,0.3394376722733188,0.05831752511486289,-0.10987398142608992,0.3016902978508743,0.02360459551102386
81,-0.926313713205987,-0.9487272094125442,-0.9032258699479687,-0.9063180929184826,-0.8819241418989037,-0.8129798403414987,-0.9018683423417915,-0.9377443889864087,-0.8049581714996104,-0.8298029979474669,-0.8273864607866629
82,-0.09457762293415264,-0.18131758387204655,-0.14983438457458226,-0.006849704529835321,-0.5232799831857028,-0.4294539534970382,0.002481441297456479,-0.1001468703103394,0.028340321924000867,0.06260436865512463,-0.8946912788903802
83,1.724747909104378,1.7900845283821647,1.9251234242598276,1.0063497595607382,1.2726820396188736,1.114788783992784,1.7504949367503244,1.5329419134002453,1.8438520743161595,1.814100158808546,-0.8361453069782426
84,1.6944322945991428,1.7343010927043092,1.7304182192237834,2.0976265097482694,1.9671267800571732,1.7773628160930415,1.7874158335952868,1.8593785679761623,1.8670364090716585,1.7879853115517597,2.137252479110641
85,-0.06620531705104812,-0.03527345018766115,-0.02876038768082401,-0.10072297336317138,-0.24093337161276254,-0.1817050472825706,0.07632323498738088,-0.43156383445676244,-0.47591895900810416,-0.27013480587530675,-0.7605426345877655
86,-0.875399027306169,-0.8801600697251802,-0.919925731588487,-0.8467446723127117,-0.8088246955369773,-0.8645574596067883,-0.8454260517627114,-0.8888468041123462,-0.9627899888735849,-0.8500645173708354,-0.773911399827545
87,2.3738129888959496,2.502098103214792,2.211677868318722,1.901756323817174,1.848340179719043,1.8787547172128416,2.5012198392645573,2.3895551595273394,2.444861367593328,2.2598535861226554,2.4493439986737684
88,-0.3580902720950423,-1.0509968414886126,-0.9533254548695238,0.586176618773066,0.8112417844592138,0.7973880500525409,-0.6799185831473632,-0.8788861849713334,-0.8816448172293382,-0.8180963422806315,-0.7808262783998448
89,2.165101642879139,2.060091852461784,2.2154732914188404,1.563270979466203,1.8830624167409578,1.6173399460648357,1.803542202332167,1.7896542339890729,1.5883785394142176,1.844717565937192,-0.8213935660240032
90,-0.870735086613056,-0.666323566293401,-0.7282568650325374,-0.6860769621941175,-0.5744495956390511,-0.9633043546104195,-0.6340857456846515,-0.5999888490229773,-0.5922864853770515,-0.6186329399572472,-0.6263939902851507
91,2.399464662708071,2.5439356799731834,2.435987373535686,2.5444271642915512,2.392931055115394,2.7749709562413343,1.4958680619574816,2.5407754683045316,2.5643498621024388,2.529106666459865,-0.184302753562788
92,-0.4202761480032168,-0.5229911273989112,-0.4857293289350089,-0.4640305762998803,-0.5570884771280937,-0.49734244381203474,-0.4452374802132928,-0.40122922161822366,-0.4683394649534218,-0.35613369942782697,-0.3345861145341022
93,0.5661473085902016,0.4830476396524126,0.17846971358560887,0.5080993326761087,0.6869727256439391,0.6236993150907965,0.7981904250250913,0.6355806798780999,0.951701038820897,0.9500589193986704,1.278885552335835
94,-0.9919975446339964,-0.8952680835545993,-1.0064613782711733,-0.855319634369603,-0.9271544243353456,-0.8548591038475031,-0.8577330173776987,-0.8711893429078236,-0.9676943673795558,-0.8811321804866674,-0.8633438293626214
95,0.43866626297844385,0.4071201855353315,0.38228393406193545,0.6863682807009535,0.5709273545443811,0.6889427992896244,0.6157078314235536,0.7474112675067426,0.6025984597140549,0.5241167555207432,0.7381420479819959
96,-0.9018280245671433,-0.8340612582969524,-0.9055031238080393,-0.7989054103111077,-0.7165366445050454,-0.81033483422533,-0.8950782923473157,-0.7607170215256827,-0.8687150920772329,-0.8068399426009824,-0.6651173102900292
97,-0.8478040448719166,-0.8452954224265207,-0.8561626235065077,-0.8453907309353078,-0.8714160964843767,-0.8310540488019849,-0.8352409767709975,-0.8037287859982375,-0.82591324329785,-0.7856779112032417,-0.7365710555371264
98,-1.0087099987843182,-0.008543887258688678,0.10825438623342921,0.010751533376415118,-0.42276824443805416,-0.3271803836718487,0.0012083069234921683,-0.071623279133803,-0.05235899712879403,-0.047708348205437866,-0.875329618887941
99,-0.46225161424123457,-0.4242079600527089,-0.4447387594537366,-0.5398512934344979,-0.677702563625272,-0.5070407995713199,-0.4426912114653644,-0.6434533689110329,-0.6729858044298463,-0.6767159623042371,-0.9311096393711588
100,-0.9084352738823869,-0.9030157829543015,-0.9419391855691703,-0.8304973757838651,-0.8778122980410452,-0.9183392506355517,-0.8955026704719704,-0.8662090333373172,-0.9364846859779224,-0.8901373002303867,-0.8384502665023426
101,-0.6558051530054279,-0.7213322320312862,-0.7058638687418424,-0.8232763551043777,-0.7092266998688528,-0.6494302954917346,-0.686708633141839,-0.7145359691446237,-0.6640687526008083,-0.8442111895374178,-0.8725636674590211
102,-0.7300395423708111,-0.6492786276140562,-0.7312932035126316,-0.7176689276668747,-0.5543472478895215,-0.7543488714330928,-0.4639101176981013,-0.6556777651295486,-0.7015203702827683,-0.8437609335502319,-0.5706139698019329
103,1.5047653730792108,1.534410448191994,1.5315380487776098,1.8760314376465004,1.7894037510897398,1.7826528283253789,2.0526521615044984,1.7452842032700167,1.6597149540465226,-0.9455187866542609,1.6209415457122613
104,-0.8120471662247163,-0.8081064653079503,-0.8197265617453767,-0.5958142037005251,-0.49449707618069433,-0.5568550814258303,-0.8191146080341175,-0.7312879195181451,-0.6917116132708263,-0.7068831134456971,-0.590897613614012
105,-0.9539086956402394,-0.9343939655230952,-0.9362460509189936,-0.8336565723311408,-0.8408057033203201,-0.8989425391169813,-0.8097782892917132,-0.9531380731134282,-0.9917704073179586,-0.9203044513718467,-0.8107907522131436
106,-1.0090986605087442,-0.9762315422814869,-1.017088562951503,-0.842231534388032,-0.828013300206983,-0.8870400115942222,-0.8135976924136059,-0.7091029041586167,-0.8852116379609533,-0.8973413960253622,-0.8310743960252227
107,-0.6985579426922979,0.78094668157096,0.6756701397010425,0.5572925360551164,-0.22539973926085316,0.058108840583390976,0.46590235342043085,0.4689666869738871,0.6659095277002254,0.8496518342561993,1.1083185475524413
108,-0.6822341502664019,-0.7922236815385608,-0.7244614419324196,-0.6955545518359446,-0.8106521816960255,-0.7737455829516632,-0.8114758017903322,-0.6832958454750838,-0.8575687772909352,-0.6965272257404198,-0.7204363388684271
109,-0.9869449422164571,1.7412740221640413,1.3463214014918605,1.2870669384758104,1.636351785269457,1.4238136652318265,1.6562829930769725,1.6352646373033761,1.7158923805694628,1.5133291593683185,1.531970108082005
110,-0.7436427027257244,-0.8127550849477715,-0.7449567266730557,-0.4049084694865774,-0.24093337161276254,-0.5317275233222277,-0.7359364956017888,-0.9766813547194584,-0.9289051919232402,-0.6969774817276058,-0.6747981402912487
111,-0.048715539451874026,-2.141791901639494e-05,0.015646062590554385,-0.2618419972742336,-0.7969460355031643,-0.5806601364713486,-0.10658373673881145,-0.18617039925544918,-0.16293043980886662,-0.14856568933509504,-0.14327447403380966
112,-0.198350303355919,-0.3475057359956576,-0.20069305411616098,-0.2835050593126957,-0.5118581946916518,-0.575810958591706,-0.426989220853139,-0.4311110790412619,-0.339933918615273,-0.31606091656827573,-0.20135945404112737
113,1.4787250375426626,1.711832764445173,1.759263434784679,2.1806682475623744,2.2723169686182154,2.032165071950626,1.3167804933531817,1.177076156816791,1.4778070967341455,1.7235987053841662,2.2174650705493177
114,-0.7564685396317853,-0.8185658594975481,-0.8299742041156949,-0.7804015448199213,-0.7562844684643427,-0.938176796506817,-0.7732817705714057,-0.8250082905267647,-0.7309466413185941,-0.6780667302657951,-0.8619608536481616
115,2.2199029460232182,2.212334145665932,2.4333305773656027,1.8020159756817544,2.7515752138285947,2.724275005681434,2.387910879981742,1.6248512627468625,2.1100260714129475,2.4196944615736746,2.4299823386713295
116,-0.9399168735609001,-0.930132730853259,-0.8591989619866021,-0.6526797415514882,-0.6009481449452495,-0.618131056450405,-0.4426912114653644,-0.8616814791823115,-0.5575099832438029,-0.8586193811273689,-0.8384502665023426
117,0.6201712882854283,0.7956673104303942,0.5196782502862004,0.34021060187802704,0.4854923766088799,0.45618226106677934,0.7761227625430448,0.833887551867353,0.6819602209924942,0.6641463675355798,0.6473266427324594
118,-0.5547531046546442,-0.4524870628616217,-0.9514277433194649,-0.8011619792734476,-0.8563393356722295,-0.8905666864157804,-0.9218141142005642,-0.8576066804428063,-0.8513268410106085,-0.8383578617040003,-0.7697624726841651
119,-0.9931635298072745,-0.6547020171938477,-0.7958153962146346,-0.6657678415330592,-0.734354634555765,-0.7830031043582537,-0.9196922235772905,-0.5126070538313658,-0.6029869475718973,-0.547042237994678,-0.826003485072203
120,-0.9092125973312389,-0.7868002919587694,-0.9313120008888405,-0.8034185482357873,-0.7151660298857593,-0.8085714968145509,-0.8331190861477239,-0.7675083527581914,-0.9155296141796829,-0.6978779937019778,-0.6342308526670905
121,0.29486142494079015,0.21846370515258418,0.22629204464709335,0.26529251232834544,0.019483406051599803,0.2000575021511109,0.32373568166109357,0.3476282356197323,0.07604654920935469,0.12789148679709025,0.17020002124377798
122,0.21907238867770257,0.008113666450670824,1.319373897481024,0.9801735595975964,0.9345971001949644,0.736112075027966,1.3290874589681692,1.1816037109717967,1.0863485214393724,1.2233643036205541,-0.8850104488891607
123,-0.23915978442065844,-0.19565082776149556,-0.4166526285128647,0.03828167471696087,-0.14727470596154454,-0.12131074096338545,-0.23474593038454242,0.1470575865529762,-0.23292929666681575,0.0698084644501001,0.1351646364774595
124,1.6365216976596557,1.5196898193325599,1.4226094058042287,1.2694657005695598,1.4540600409044029,1.5058088548330557,1.5005362213286835,1.4152255053700948,1.3823946421634377,1.4052677224436858,1.8491325385981523
125,-0.10118487224939632,-0.1173990638245039,-0.07316683795220241,0.029706712660069544,0.009889103716597023,-0.04372389488910376,-0.14053398671119047,-0.269024640292055,-0.9043832993933854,-0.09723650679589455,-0.12022487879281053
126,-0.9204837873395956,-0.9677090729418145,-0.8698261466669319,-0.8688590481436418,-0.8408057033203201,-0.8544182694948084,-0.8445772955134019,-0.8548901479498028,-0.9213256978685577,-0.8243999261012352,-0.750400812681726
127,-0.7148817351181935,-0.583035797746603,-0.5012905636454921,-0.4658358314697522,-0.34510008267850745,-0.43606646878745997,-0.6145643519505335,-0.574634545754945,-0.5057910826353819,-0.5380371182509587,-0.314763462626843
128,-0.13888505951872707,-0.0027331127089120625,0.2695598679884363,-0.12509391815644125,0.14101123562830217,-0.35010377001197746,-0.10488622424019245,0.04020730849483976,-0.07153065856122595,0.12203815896367254,0.0037819436037645174
129,-0.965179885648596,-0.8042326156080992,-0.8387036772459657,-0.7975514689337039,-0.7211053599026658,-0.8341398892708484,-0.8360897330203071,-0.8947326245138537,-0.8004996455850912,-0.8833834604225972,-0.6388407717152903
